Last login: Sun Nov 16 06:33:03 on ttys000
portals@Mac ~ % ps aux
USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
Fri Nov 14 16:13:19 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 16:43:19 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 16:43:19 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 16:43:19 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 17:13:19 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 17:13:19 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 17:13:19 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 17:43:19 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 17:43:20 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 17:43:20 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 17:57:14 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Fri Nov 14 17:57:14 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Fri Nov 14 18:13:20 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 18:13:20 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 18:13:20 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 18:43:20 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 18:43:20 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 18:43:20 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 19:13:20 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 19:13:21 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 19:13:21 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 19:25:24 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: disassociated
Fri Nov 14 19:43:21 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 19:43:21 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 19:43:21 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: associated (aid 1)
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 1/4 msg of 4-Way Handshake
Fri Nov 14 19:52:29 2025 kern.err kernel: [51008.231905] wlan: [7945:I:ANY] wlan_cfg80211_change_station: Ignore set station for ap vlan wlan1
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (2/4 Pairwise)
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 3/4 msg of 4-Way Handshake
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (4/4 Pairwise)
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e RADIUS: starting accounting session 51457864008993A9
Fri Nov 14 19:52:29 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: pairwise key handshake completed (RSN)
Fri Nov 14 19:52:29 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Fri Nov 14 19:52:29 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Fri Nov 14 20:01:52 2025 kern.err kernel: [51571.527487] wlan: [0:I:ANY] [INACT] vap-0(wlan1): [cc:22:93:6b:42:1e]station kicked out due to excessive retries associd 2 (from target) reason 1
Fri Nov 14 20:01:52 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e IEEE 802.11: disassociated
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e IEEE 802.11: associated (aid 2)
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: sending 1/4 msg of 4-Way Handshake
Fri Nov 14 20:02:30 2025 kern.err kernel: [51609.051295] wlan: [7945:I:ANY] wlan_cfg80211_change_station: Ignore set station for ap vlan wlan1
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: received EAPOL-Key frame (2/4 Pairwise)
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: sending 3/4 msg of 4-Way Handshake
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: received EAPOL-Key frame (4/4 Pairwise)
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e RADIUS: starting accounting session 4E4133F9E9C5285A
Fri Nov 14 20:02:30 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: pairwise key handshake completed (RSN)
Fri Nov 14 20:02:30 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Fri Nov 14 20:02:30 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Fri Nov 14 20:13:21 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 20:13:21 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 20:13:21 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 20:43:21 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 20:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 20:43:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 21:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 21:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 21:13:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 21:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 21:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 21:43:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 22:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 22:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 22:13:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 22:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 22:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 22:43:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 23:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 23:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 23:13:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Fri Nov 14 23:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Fri Nov 14 23:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Fri Nov 14 23:43:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 00:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 00:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 00:13:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 00:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 00:43:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 00:43:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 01:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 01:13:22 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 01:13:22 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 01:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 01:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 01:43:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 01:52:28 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Sat Nov 15 01:52:28 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Sat Nov 15 02:02:31 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Sat Nov 15 02:02:31 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.164 cc:22:93:6b:42:1e
Sat Nov 15 02:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 02:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 02:13:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 02:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 02:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 02:43:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 03:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 03:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 03:13:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 03:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 03:43:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 03:43:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 04:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 04:13:23 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 04:13:23 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 04:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 04:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 04:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 05:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 05:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 05:13:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: sending 1/2 msg of Group Key Handshake
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 1/2 msg of Group Key Handshake
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: received EAPOL-Key frame (2/2 Group)
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e WPA: group key handshake completed (RSN)
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (2/2 Group)
Sat Nov 15 05:43:11 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: group key handshake completed (RSN)
Sat Nov 15 05:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 05:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 05:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 06:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 06:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 06:13:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 06:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 06:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 06:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 07:09:03 2025 daemon.info hostapd: wlan1: STA cc:22:93:6b:42:1e IEEE 802.11: disassociated
Sat Nov 15 07:09:03 2025 kern.err kernel: [91602.161021] wlan: [0:I:ANY] [INACT] vap-0(wlan1): [cc:22:93:6b:42:1e]station kicked out due to excessive retries associd 2 (from target) reason 1
Sat Nov 15 07:12:09 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Sat Nov 15 07:12:09 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Sat Nov 15 07:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 07:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 07:13:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 07:42:21 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: disassociated
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: associated (aid 1)
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 1/4 msg of 4-Way Handshake
Sat Nov 15 07:42:32 2025 kern.err kernel: [93611.272157] wlan: [7945:I:ANY] wlan_cfg80211_change_station: Ignore set station for ap vlan wlan1
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (2/4 Pairwise)
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 3/4 msg of 4-Way Handshake
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (4/4 Pairwise)
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e RADIUS: starting accounting session 604FCBA0C453A001
Sat Nov 15 07:42:32 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: pairwise key handshake completed (RSN)
Sat Nov 15 07:42:32 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Sat Nov 15 07:42:32 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Sat Nov 15 07:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 07:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 07:43:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 07:53:34 2025 kern.err kernel: [94273.849473] ipheth 1-1:4.2: ipheth_tx: usb_submit_urb: -16
Sat Nov 15 08:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 08:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 08:13:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 08:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 08:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 08:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 08:51:33 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: disassociated
Sat Nov 15 09:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 09:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 09:13:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 09:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 09:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 09:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: associated (aid 1)
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 1/4 msg of 4-Way Handshake
Sat Nov 15 09:51:04 2025 kern.err kernel: [101323.010990] wlan: [7945:I:ANY] wlan_cfg80211_change_station: Ignore set station for ap vlan wlan1
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (2/4 Pairwise)
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 3/4 msg of 4-Way Handshake
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (4/4 Pairwise)
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e RADIUS: starting accounting session 66347E9DA8277B72
Sat Nov 15 09:51:04 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: pairwise key handshake completed (RSN)
Sat Nov 15 09:51:04 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Sat Nov 15 09:51:04 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Sat Nov 15 10:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 10:13:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 10:13:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 10:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 10:43:24 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 10:43:24 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 11:13:25 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 11:13:25 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 11:13:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 11:43:25 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 11:43:25 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 11:43:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 12:13:25 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 12:13:25 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 12:13:25 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 12:43:25 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 12:43:26 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 12:43:26 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 13:13:26 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 13:13:26 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 13:13:26 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 13:43:26 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 13:43:26 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 13:43:26 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 14:13:26 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 14:13:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 14:13:27 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 14:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 14:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 14:43:27 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 15:13:27 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 15:13:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 15:13:27 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 15:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 15:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 15:43:28 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 15:51:04 2025 daemon.info dnsmasq-dhcp[1]: DHCPREQUEST(br-lan) 192.168.8.180 de:ad:35:b0:98:7e
Sat Nov 15 15:51:04 2025 daemon.info dnsmasq-dhcp[1]: DHCPACK(br-lan) 192.168.8.180 de:ad:35:b0:98:7e iPhone
Sat Nov 15 16:04:46 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: disassociated
Sat Nov 15 16:13:27 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 16:13:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 16:13:27 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 16:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: sending renew to server 172.20.10.1
Sat Nov 15 16:43:27 2025 daemon.notice netifd: tethering (22047): udhcpc: lease of 172.20.10.3 obtained from 172.20.10.1, lease time 3600
Sat Nov 15 16:43:27 2025 user.notice kmwan: config json str={ "op": 6, "data": { } }
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e IEEE 802.11: associated (aid 1)
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 1/4 msg of 4-Way Handshake
Sat Nov 15 16:57:42 2025 kern.err kernel: [126921.614774] wlan: [7945:I:ANY] wlan_cfg80211_change_station: Ignore set station for ap vlan wlan1
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (2/4 Pairwise)
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: sending 3/4 msg of 4-Way Handshake
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e WPA: received EAPOL-Key frame (4/4 Pairwise)
Sat Nov 15 16:57:42 2025 daemon.info hostapd: wlan1: STA de:ad:35:b0:98:7e RADIUS: starting accounting session 095667A997840532
